,returns,TRFUS,dl_AVBLS,dl_BLCHS,dl_CPTRA,dl_DIFF,dl_ETRVU,dl_HRATE,dl_MIREV,dl_MKPRU,dl_MKTCP,dl_MWNTD,dl_MWNUS,dl_MWTRV,dl_NADDU,dl_NTRAN,dl_NTRAT,dl_NTRBL,dl_NTREP,dl_TOTBC,dl_TOUTV,dl_FFER,dl_BTC=F,d_CL=F,dl_CNYUSD=X,dl_NDAQ,dl_SPY,dl_^DJI,dl_tweet,d_ATRCT,d_CPTRV,d_ETRAV,d_TRFEE,d_TRVOU,d_XRP-USD,d_^GVZ,d_^VIX,d_GPRD,d_CNEPU,d_gtrends,rv_d,rv_m,rv_w
2019-03-22,0.1578900795778246,108013.322005,-0.09592832771872754,0.0007091376633111093,0.11098031136697178,4.942712905629975e-13,-0.2081040637536967,0.11855973472355577,0.09356968281275305,-0.015918355592592824,0.005897596323105834,0.00896175455330855,0.0002601380788262495,0.010986605236376804,0.02813136416882264,-0.007302664471523642,0.0007631320785499441,-0.1258623991975572,-0.0030144664220398453,0.00011432649457959134,0.1761430761209348,0.0,0.003775964209535136,-0.9399986267089915,-0.0006869624334100622,-0.005468419572307734,-0.019434155629710338,-0.017884124673776647,-0.13501085160386087,0.0,0.39996840099969,-29961.761620300007,-8.383387579999997,18559699.210999995,-0.0011770129203795832,0.11000061035155895,2.849999427795412,33.970817565917926,34.303899839836504,-2.965,0.816375173925486,4.580392409869261,2.427037020756829
2019-03-23,0.477422231148305,72427.901112635,-0.11716680749675198,0.0007240075605812005,0.05974622451957825,0.0,-0.5146321214113604,-0.10467062256317862,-0.09443851233550567,0.0016818083399525333,-0.005302835155992448,-0.13698645081495528,0.00098310847363993,-0.6512382892263319,-0.20052591500895325,-0.17111712573837465,0.0007556512209096378,-0.06644650317247716,-0.15228275510527853,0.00010224368086148112,-0.8329700901890923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10588445305929375,0.0,0.8021098545703098,-53391.4792624,-9.198157160000001,-98391377.57639998,0.0008180141448974054,0.0,0.0,-45.11285400390621,-0.3712843943910116,-2.5450000000000017,1.270378674042455,4.505845034008511,2.141198664524055
2019-03-24,-0.3458285883080886,62180.3374357,-0.10861721722326002,0.0005768415229731604,0.1391390616288395,0.04825388038597601,-0.0897064184616941,0.08215543206244078,0.015742709796300804,0.0032105962183557046,-0.0005026078996606991,-0.1622278146528672,0.00040415962537176215,-0.1844378421468444,-0.07635777027592004,-0.10646396294849729,0.000636447397015028,-0.14036551462638833,-0.10685513833587547,0.00012778990221587987,-0.18138911037254501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12279886941173211,-2.75416666666666,0.26000407152000005,-6594.1223627,-2.2725602599999988,-10415447.11940001,-0.003367006778717041,0.0,0.0,-10.539688110351562,-68.1962685813919,-0.9600000000000009,1.129522417609629,4.456125148311641,2.108319610054052
2019-03-25,-1.414198108290522,115433.361164,0.3382359982759919,0.0005408501310107814,-0.3541173298707425,0.00162310151218254,0.7258232642782374,-0.01179991882056917,0.0017547839915280684,-0.004449153795083024,-0.008402132771065088,0.2779750212438061,0.00035330976966766814,0.7482715158086382,0.23880760904262152,0.35387529446808097,0.0005758156719153888,0.36729831480417063,0.34644730220235254,8.376451952803087e-05,0.8124474149302043,-0.004158010148663788,-0.021588139973634703,-0.2200012207031179,-0.0028177368126206426,0.012085310285381713,-0.0007519804949215685,0.0005687968500103467,0.2730582201063243,0.0,-1.33853608796107,78489.28013158999,13.524659669999998,-8549442.9454,-0.004936993122100886,0.4600000381469709,-0.14999961853028054,-15.798191070556648,51.44657704575061,2.4879999999999995,2.554294061137719,4.297654959816229,2.209175910594869
2019-03-26,0.3152956381777994,143682.837536205,0.13344511755329733,0.0007434641160697837,-0.24503113901950224,0.0,0.012605457269240672,-0.09937247381326737,-0.10249668927278169,-0.014683744281330104,-0.0042310560959000175,-0.013854144633392238,0.0011987487761280894,0.24632468042175887,-0.014126432744624932,0.12862203343478384,0.0008145882579143884,0.22799450724624828,0.13753252822517728,0.00010292136993876786,-0.14832523914402435,0.0,0.002564103968937634,1.1199989318847585,0.0012961594768222352,0.010660339382747899,0.007426062215304875,0.005506671485507339,-0.03908543481790033,0.0,-0.13693170744893002,3468.727378809999,7.213994100000001,85122067.3432,0.0010049939155579168,-0.5900001525878906,-1.6499996185302717,37.33563613891602,6.221583176794994,0.26200000000000045,1.325493427531773,2.992417221927,2.204069362167276
2019-03-27,2.241347926957425,192737.285083,-0.006836352163031619,0.0007705645545131872,0.09063935723465957,1.567634910770598e-13,0.032757526975700245,0.10610650599537808,0.1299591401710967,0.0030062316279326237,0.027215751334305652,0.10766495069034582,0.0005687700804319559,-0.10538955365587487,0.08559774904826536,0.04475394015591064,0.0009292437941982474,-0.061352565836835356,0.03699661189471738,0.00012065294549771882,0.050203519245278945,0.004158010148663898,0.025285797228673162,-0.5299987792968679,-0.0009387926808405139,0.0032573175975624193,-0.005242806335187131,-0.0012534535210388367,0.09690753917703632,6.32083333333333,0.11458776937999993,1686.3005280000216,11.605561000000002,-56686681.1524,0.0074050128459929865,0.17999935150147017,0.4699993133544904,-7.8313140869140625,162.97744097925028,2.7510000000000012,1.762330371211573,2.87491320769892,2.177846587139715
2019-03-28,-0.2539098249029031,192710.710508,0.014611919118689339,0.0008479036992207318,-0.042204304044837805,-1.567634910770844e-13,0.0014112680970734862,-0.02033968423666334,-0.014692613374649036,0.025205648918678446,-0.003271768615133723,-0.005632600140265222,0.0010813388243659401,-0.14598051651903782,0.014571299044483491,0.027063606944086365,0.0009695452611427732,0.047403291181034,0.03508635316767022,9.083496499523107e-05,0.10869930612529269,0.0,0.0012476607981552772,-0.1100006103515625,-0.0017111342487188274,0.007405864786952363,0.0037834841102628966,0.00357871962819733,0.02806594369898541,0.0,-0.019762379866389956,-482.4756785900099,-0.2036074100000036,58135304.50940001,-0.0032190084457396906,-0.009999275207519531,-0.7199993133544904,0.44727325439453125,-100.56603720342397,-1.7800000000000011,0.9388686576439124,2.82517971476077,1.399608969014649
2019-03-29,1.855653869744344,262812.60003831,0.013620854430483784,0.0008432941215179428,0.08493981410004181,0.0,0.2692456696469322,0.006825965069782615,0.025702500776100888,-0.0027554223036288204,0.019270254899869457,-0.07688031293520459,0.0010083383630500303,0.21287060927579107,-0.024754675655331536,-0.06257582923520437,0.000991552412569486,-0.06940179430723177,-0.07972614127939978,0.00011849883980801821,-0.09108415346392248,0.008264509849893431,0.017148898381268648,0.8400001525878906,-0.0017676823578017641,0.008609299229811154,0.006285709809876058,0.008179504801822085,0.02366883653494468,0.0,-0.26313043045860995,45705.92753359,15.665175640000001,-62775510.1022,-0.001316994428634588,-0.41000080108642933,-0.7200002670288086,-3.6714553833007812,1.2405960005289955,0.8000000000000007,2.822974218005744,2.619476534369554,1.68626597531183
2019-03-30,0.09061877159357366,223249.750257,-0.02383245056476102,0.0008588245458312453,-0.07132164811103649,1.567634910770598e-13,-0.848407984666671,-0.05595865364788646,-0.06427165822530051,0.019178992660850814,-0.003968805365100822,-0.04807876460158316,0.0005096268539983398,-0.5233719257292521,-0.0930093309826633,0.021311668010476816,0.0009341230733975662,0.07727032165759665,0.03926082335689083,7.804545797139635e-05,-0.35946004513699625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16031629197401548,-0.25,1.135983986475,-115893.2451478,-8.808356490000001,96455896.8042,0.0027029812335968018,0.0,0.0,-10.44476318359375,113.40504737207698,-3.631999999999998,1.767748675094066,2.518566934805356,1.757318832604917
2019-03-31,-0.07356057874589338,182259.685423,-0.026366481454564217,0.000793204425899927,-0.015853068631773284,-1.567634910770844e-13,0.18495263879611115,4.90052443069424e-13,-0.005663826698326619,-0.00026974516536018415,0.004285574749537637,-0.1464346550811512,0.001851314374943018,-0.3137288689182339,-0.11182087042838997,0.010189241932358453,0.0009537072070351566,0.010189241934516606,0.013649625511251854,0.00011634737366021654,-0.00654107230967048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18607667100779574,0.0,-0.3627517929073001,17403.706338019998,-10.059473949999997,-64685160.794,-0.0014030039310455877,0.0,0.0,-44.897315979003906,-72.81018081222999,-0.958000000000002,0.6633859290977367,2.468405295099486,1.690727905674646
2019-04-01,0.9846706404002677,254946.549430344,0.0267298555667641,0.0007720339126601136,0.031219985287481183,0.0,0.41852184818842825,-0.021819047394956537,-0.002752765756940571,-6.805531927853368e-05,0.010549618147395105,0.10585437002346355,0.0010002792491839716,0.6955798137862435,0.13955052702431076,-0.033972751043518844,0.0009642565280380438,-0.012153703650109197,-0.036943486210963085,8.086763887221523e-05,0.6430579409389986,-0.008264509849893424,0.011125880086897832,1.4500007629394531,0.004015177473999287,0.010347525810951453,0.011789403291151145,0.012637016617699086,0.32530730622592235,0.0,-0.5938727784027,52232.45514778001,17.23248222,-50667137.116399996,0.003518015146255493,0.19000053405761896,-0.310000419616701,43.11394500732422,-61.47620551157698,6.134,1.605368343109075,2.466973151608979,1.555167088813411
2019-04-02,15.86840382572503,541472.60709,0.008384530784129497,0.000775696812062201,0.2020550834347841,1.567634910770598e-13,0.8230644401137327,0.14359091961208303,0.29961657784632906,0.009283104978530885,0.14778245028023337,0.3226907122396551,0.0025177480766406146,0.5721012728216417,0.23276007511285168,0.08468852026426872,0.0009290391240668049,-0.05890239934861138,0.04760795200537217,0.00012270769800502485,0.6760922744153344,0.0,0.14632795414604918,0.9900016784667969,8.939884681452084e-05,0.006876493316223133,0.0004897416331687232,-0.0030241352521681443,0.47839794577290384,-1.68333333333333,-0.461953040319,155008.48922299998,52.64305148,125187217.37010002,0.0387519896030426,-0.3199996948242205,-0.03999996185302024,-4.793212890625,-39.8174551355452,35.82900000000001,65.85173773033841,4.619559921988942,10.77320198921436
2019-04-03,1.538556318436809,725985.149816,0.02664539968905694,0.000901208043008048,0.10625912379223255,-1.567634910770844e-13,-0.20901674646639293,-0.10041874774625396,-0.0001458174917242307,0.16201742267850203,0.07967839135321249,-0.15781530181081646,0.0017772419616774494,-0.14506186287359238,-0.06230396904088817,-0.10842673297537803,0.0010085721510921248,-0.008007985226098092,-0.10463871562254923,8.581551159651909e-05,-0.9647511349598504,0.0,0.07560274074295113,-0.12000274658202414,-0.0017717666886272853,0.0032526782332725187,0.001572506379837841,0.0014886276848350558,-0.12473046073315901,0.0,0.15600379907885698,-75561.3998662,27.613199460000004,700739133.4103,-0.009265005588531494,-0.12000083923339844,0.38000011444091086,23.316116333007812,-44.14155778443361,3.245999999999995,63.49336826791593,6.573656947012604,19.59192168874355
2019-04-04,-0.6904534074751537,793922.274598044,-0.028744565522414448,0.0008370300340596676,0.00619247614006513,0.0,-0.16018521552002782,-0.014184634992908066,0.007853860278420331,0.015632223830278662,-0.04003438554353644,0.06551143335882363,0.0015012688153043523,-0.4560239106665211,-0.03692589651495284,-0.015638650815298322,0.0009050361932772076,-0.0014540158249535169,-0.004953774501580239,2.41121242155748e-05,-0.021128274158764584,0.0,-0.06208199394710438,-0.3600006103515767,0.0031287673303457457,-0.001344420333075366,0.002649492955886782,0.006330487244431495,-0.36628480240128425,0.0,0.15143773475914302,-32199.26749279999,12.36054206,83708740.98699999,-0.009720981121063232,0.23000049591064453,-0.15999984741211115,-11.399627685546875,70.54489523602481,-18.54,17.52142524907537,6.976062668875467,21.96085834466233
2019-04-05,2.146572437803922,572517.648212,0.02283032184342159,0.0008013107551014545,0.0037071862364654986,1.567634910770598e-13,-0.11530100617540429,0.12095261041782028,0.06416862088794423,-0.00984097780456482,0.005509624665200523,-0.016241166345239786,0.001063869953425091,0.06552546177877536,0.0465811461274339,0.08749764006753111,0.0008896898908972441,-0.03345497035043962,0.09559929989814334,0.0002013844478447889,-0.16713795272582027,0.0,0.03651521297509747,0.9800033569336009,-0.002265661033492508,-0.006637839166435172,0.004828608495173357,0.00152848598500197,0.10430446654227674,1.7666666666666302,0.1924629686410001,-22256.786821999995,-39.64045749,-486873095.52860004,0.029289990663528387,-0.2700004577636719,-0.7600002288818288,-1.3761520385742188,-87.1339610978132,-9.439,7.611067895515074,7.126034660153985,22.64487172716367
2019-04-06,0.7750187068761613,408027.179964,-0.023875284420643295,0.0009226547195318322,-0.061080465234910605,4.654675064027215e-05,-0.7447676607670066,-0.1280745531453985,-0.1399901927585484,0.02364896565849849,0.029709566001034096,-0.2405616660758276,0.0007413702382655339,-0.7905999501618352,-0.2800710855609314,-0.07375113214697888,0.0009694358381183939,0.054369967749800664,-0.061456168983296935,8.578880149432729e-05,-0.33245344006954136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13756118344802715,0.0,0.9733403754458398,-95781.81742533001,-33.975475689999996,-140427990.70739996,-0.007398009300231878,0.0,0.0,-12.590766906738281,6.838243174491602,-6.045000000000002,12.907804019148,7.450073382690999,24.23630820488566
2019-04-07,2.47473017520111,437895.499626728,-0.061956986247849566,0.000793453039936094,0.05895317057041573,0.0021078471765338573,0.03387202104576807,0.016393804423357486,0.0337814670159031,0.004909608772414283,-0.02074519242193729,-0.1493670980343785,0.001510054515073948,-0.12309592737770815,-0.06587348706924258,-0.025171703554873165,0.0008982604358499316,-0.03945766080254587,-0.038200971817070856,2.7649367735192448e-05,0.0703896108281152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007210461967983714,0.0,-0.00019421577583988991,1605.229337629993,4.668847689999993,-6575565.611000001,0.005451023578643799,0.0,0.0,-43.086679458618164,24.443677077354096,1.088000000000001,7.999643711388943,7.501553918105006,25.28434503092726
2019-04-08,1.280480868531322,688240.558754,0.06745467679828906,0.0007561908442532676,0.02955991064961515,3.128608483393202e-13,0.8017341345109807,0.04845238338667657,0.10459801731025567,0.026531126373618274,0.042934059646815424,0.3355898283521128,0.001339509723230463,1.0723823503711074,0.2575424630440652,0.06027980576986038,0.0008796393647132327,0.011827422383485676,0.02894485636671355,0.00019706822097696226,0.580868269978826,0.0,0.03714992206163769,1.3199996948242188,-4.463896982848623e-05,0.0019170220966103326,0.0007621506160068631,-0.003182760052653913,0.17299221305826215,-1.8249999999999709,-1.07659546905,101755.68348569999,45.02799562000001,53271232.7586,-0.001622021198272705,0.06000041961669922,0.36000061035155895,81.31336402893066,5.387767369412202,7.088999999999999,12.07058945993143,7.792827293272933,26.77937661904474
2019-04-09,-1.673300553773454,599959.629292,0.02661914884407054,0.0008474375639803115,-0.04334420965030327,-3.1286084833941804e-13,-0.11501532417145388,-0.11441035117669883,-0.13147274842158513,0.015169394254160305,-0.011850655141776753,0.013853972511563882,0.0033986793735474937,-0.2400399460616041,-0.012044026178406518,-0.07337023788112448,0.0009311235660391965,0.04104011329704954,-0.059072713892950254,7.867466506196921e-05,0.2830605809793266,0.0,0.0019175461292718545,-0.4200019836425781,0.00022327499270263502,-0.012014106986028745,-0.005138039143429041,-0.00725602915871925,-0.01586895557326465,0.0,-0.01743362764501022,-19970.65599186998,-15.61887929000001,143522078.2194,-0.008771985769271906,-0.15999984741210938,1.0999994277954102,70.71426391601562,-15.837398031314201,-3.5420000000000016,5.848301262010142,7.920691617729454,18.20745712356927
2019-04-10,3.026549940412126,588501.835505562,-0.030481089352174213,0.0007751124342183654,-0.021560791484180476,0.0,-0.02964571976250596,0.11441035117568252,0.11447381533626494,-0.017789702163325104,0.002146762225920232,0.019452967130938272,0.0015020181786685365,0.06675341193798696,0.03618771312481089,0.13603460682106974,0.0008623605765686477,0.021624255643325357,0.1457042964266423,3.685447091212142e-05,-0.22569190113940207,0.0,0.03667547855840657,0.6300010681152344,0.0006852259457972425,-0.0022832050519379457,0.0034051097491109316,0.00025159099323444163,-0.041585638885174095,0.0,0.16287000745501,-6237.62006613001,-3.1401665100000002,-114814240.84799999,0.005329996347427424,-0.10000038146972656,-0.9799995422363299,-91.19718170166016,119.34517407038851,-0.5149999999999935,15.63460038535919,8.354508009664961,11.37049028320402
2019-04-11,-5.635632204445128,590027.689037,-0.009921605748887674,0.0008431381640062936,0.016692595489135924,3.128608483393202e-13,0.20962250639484217,0.05903353158521021,0.03245915842299609,0.025629884342083825,-0.03630120689884837,0.011633369771776874,0.0013771289857053722,0.04273645085968714,0.045242179836223244,0.01576656293555924,0.0009893522578489859,-0.043266968650544954,0.017578075233460076,0.0001870863642884307,0.17961842036240339,0.0,-0.06484635552510286,-1.029998779296875,-0.0006852259457973308,-0.0053859281894280495,-0.00027765166136847893,-0.0005395532862822755,-0.048872571830482665,-1.18333333333333,-0.19701931134999984,43267.031778000004,3.4997033300000027,-43223115.1972,-0.023808002471923828,0.1400003433227539,-0.27999973297118963,27.85011291503905,-135.7467756969059,1.3230000000000004,16.22991779857163,8.821337993438052,11.18598921884634
2019-04-12,0.6088214184202376,507569.693762,-0.014614509379042644,0.0008852819628041573,0.004947819458509768,-3.1286084833941804e-13,-0.4145465303267151,-0.03896596853421785,-0.061870347362307704,-0.053208234627123596,0.004176893996733646,-0.058961282122699445,0.0027748969344267207,-0.2031492927106371,-0.07099156814401915,-0.06681816682632248,0.0010064287845233694,-0.02785219829272576,-0.060322622144901104,0.00011124309923402381,-0.22732509350988464,0.0,-0.0019723872272043464,0.30999755859375,-0.00046141652887939327,0.008808610874170118,0.006743464471531689,0.01024642962852405,-0.022390723606372284,0.0,0.4298369774408999,-67659.09669717,-14.719383149999999,-4521445.501800001,-0.004637986421585083,-0.3100004196166992,-1.0100002288818306,-0.5626907348633097,59.5243906332779,-4.724000000000004,5.825079799679477,8.963990914445207,10.9308480622984
2019-04-13,-0.05528458325156903,336535.182673185,-0.06707328556061004,0.0008373374565001566,-0.09231794635441912,0.0,-0.49375377223395317,-0.11200505837678805,-0.11837599452307193,0.007485291487348564,0.0009037135034899253,-0.1995031762921432,0.0006688454570323556,-0.3116074698840901,-0.23205532627343906,-0.026058048164848614,0.0009368949114260788,0.08594701021334428,-0.012994893279350639,1.3461701282992538e-05,-0.32588437374657586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2640365797108757,0.0,0.6588545271291,-54096.71762313001,-34.344521119999996,-120924649.80200002,-0.00031501054763788394,0.0,0.0,-22.534767150878864,11.857112083931,-5.869,2.636309053830654,8.929377519885891,9.463491638681637
2019-04-14,1.691777799849776,291368.06805,0.07716188718474104,0.0006994921668454678,-0.019426060603939893,3.128608483393202e-13,0.26242783700833605,-0.1012537337040455,-0.10482302452616947,-0.0016236796376387765,0.008042360713999537,-0.14853875057268842,0.0017123302728437888,-0.46178413412181846,-0.06375577318721112,-0.0853969639224449,0.0009143036643430995,0.01585676978397468,-0.08918003192695323,0.00016365145394081192,-0.07485689918513369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017803029742262364,1.2791666666666703,-0.6470525816699999,25486.117250299998,-8.797454930000008,-136144528.2008,0.0027779936790465753,0.0,0.0,-29.223979949951172,87.78923664455,-0.13500000000000156,2.446709565507663,8.963539270601784,8.670215332127169
2019-04-15,-2.09435347386204,406464.07039,0.02548017279271064,0.0006832211081306416,0.06605136101779481,-3.1286084833941804e-13,0.3790913403766278,0.17271269768828007,0.20100927921296277,0.01720486437904402,-0.008979468040142302,0.4565764112170957,0.0008791694523789627,0.8486043872195163,0.2924912837488672,0.12386812779477098,0.0008378870307762119,-0.048844569894579415,0.11245500733782633,8.641983184672399e-05,0.4335978739477293,0.0,-0.010918222603873316,-0.48999786376952414,0.0022798855983255585,0.007602061823284602,-0.0006551137683828464,-0.0010429083406494656,0.3779218521930804,0.0,-0.23785661213795994,48155.816059610006,21.545983709999994,24883008.387800008,-0.007896006107330322,0.28999996185302734,0.30999946594238104,4.794460296630859,-1.4294293347730047,4.893000000000004,4.589660312576942,9.00748637543195,7.601511168219385
2019-04-16,2.917646191506107,390243.55527819,0.020563727363818327,0.0008349647548241352,0.05402176162036029,0.0,-0.22052769624301008,0.0,-0.019132025016647795,-0.02283611638978146,0.003915519564357534,-0.09309767858451402,0.0006372189497493685,0.1845893763442387,-0.0284760349195486,-0.062063996236398716,0.0009438052831703641,-0.06206399623561173,-0.062391236567855723,6.233098035905474e-05,0.14283272070671194,0.0,0.03722271049060814,0.6500015258788991,-0.0006710558660011665,0.014364512124096904,0.0006551137683829255,0.002569794282693483,-0.08337168923902272,0.0,0.27224986200795986,-30242.243853609994,-2.401028789999998,72435141.201,0.006305009126663208,0.21000003814697266,-0.13999938964844105,67.79151153564459,-103.8741010222989,0.8230000000000004,4.360517497975183,9.107514432067804,7.388970630500105
2019-04-17,0.5608820722074793,412792.506491,-0.018739012629614506,0.0008451960747192284,-0.0008497749355623894,3.128608483393202e-13,0.3291961056593336,-0.04948005726433326,0.005459131117638928,0.031366329016093576,0.02853172646052014,0.00012242982405806006,0.0019912215712898536,-0.17605957568453506,-0.0077602938555643595,-0.021939423859924794,0.0008947562463145942,0.02754063340418563,-0.03679085558863626,0.00014447960454709314,-0.11931814719400999,0.004140792666031387,0.006708218735118483,-0.2900047302246094,-0.0005217882708831817,0.005001431030516591,-0.0024501358785044155,-0.00011799485842606116,-0.10844034522454608,0.1416666666666604,-0.41276695132999985,45075.324108999994,0.5811153700000062,2006196.8824999928,0.008235007524490301,-0.3899993896484375,0.42000007629395064,-56.75852203369146,59.115145043551905,0.17599999999999483,2.882026245250886,9.141971974997766,5.567174324770347
2019-04-18,1.063361853089883,385141.674963,-0.011863295662260076,0.0007912828135546088,-0.010716132986328045,-3.1286084833941804e-13,-0.25562059746253957,0.07669262078870824,0.0640099410266303,0.004554093396305666,0.01127450845164271,0.0221959314524633,0.0017022447212394801,0.1008143535464755,0.013223844391935635,0.08794872473481058,0.0008676890844684496,0.011256103946128108,0.09830192662856208,0.00012250801539942795,0.12530143023881338,0.004123717183862156,0.011396134730869582,0.24000167846679688,0.0035825429862816264,-0.002330762589637818,0.0019673555941628743,0.00415023847921385,-0.02281212642359108,0.0,0.40665063405648993,-39776.801200570015,-4.730222449999999,36472091.239500016,0.001612007617950495,-0.43000030517578125,-0.5100002288818395,-13.099342346191406,107.39074144212498,-2.1879999999999953,2.952840835081848,9.19502536061633,3.670449044271808
2019-04-19,0.004563987099926502,413578.621122323,-0.0019748390395324987,0.0008445436139858076,0.08472991461756732,0.0,-0.004225069321650486,0.019934214900970127,0.020399030595914434,0.010658709154132754,-0.003941546829471336,-0.12036399164265311,0.0026105500947488044,-0.21614422621340734,0.05866841983720219,-0.055987639107649444,0.0009484095205826597,-0.07592185400877957,-0.050912759357663324,4.74412693106627e-05,0.1263242268994786,0.004106781952653281,0.0,0.0,-0.00312042814582111,0.0,0.0,0.0,0.024469127631220618,0.0,0.03705538476351,-368.4016194299911,6.013430650000004,-24472083.98300001,-0.005163013935089056,0.0,0.0,-3.289325714111328,-111.47448882092598,-0.4540000000000006,3.346155368491499,9.241700879685899,3.316316982673524
2019-04-20,0.6265179857047563,318391.213274,0.02288794018804865,0.0008583634068553675,-0.019603594187769535,3.128608483393202e-13,-0.6145070184676515,-0.1486831976457315,-0.12699115282245022,0.0001383446964543634,0.010271409751773201,-0.23561179239937516,0.0010226215445009205,-0.7291425231109054,-0.2684487433392448,-0.12417686973527997,0.0008954695951619555,0.024506327910969947,-0.12344298641396899,0.0001401864198471413,-0.6387578484540511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02294331568817131,1.5374999999999694,0.9571298296599999,-61195.3639292,-20.341979110000004,-31423966.958800018,-0.0034259855747223456,0.0,0.0,-5.076206207275391,93.46604701768001,-1.4410000000000025,2.72177079308012,9.11954217330459,3.328525802566306
2019-04-21,-0.6748307490122699,270263.140422,-0.0824021245035199,0.0007568662324648615,-0.004187614806146433,-0.005537353268812704,-0.03601355397607376,0.20686165876201773,0.19280175719683612,0.006090898380683792,-0.004318597291441989,0.04273685989791761,0.001870945968533219,-0.07542475392003817,-0.06771538363268462,0.20020871009673802,0.0007925915786083998,-0.012190301937462835,0.19579145743107632,0.00011893064375307427,-0.3004471371744451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027885348652688602,0.0,0.6377804457564302,-2111.349210939996,-7.778239460000002,-39056154.00719997,-0.006027013063430786,0.0,0.0,40.72754669189453,-174.01685762945402,-0.9100000000000001,3.469377745564111,9.20797559235921,3.474621256860084
2019-04-22,1.903333353473849,377961.8267204,-0.00018146121952072539,0.0008608464621960939,-0.04070909657027639,-0.0007380453116544941,0.7191023919514533,-0.19049458059120752,-0.1783300221872298,-0.005183604261410301,0.006939818069846321,0.1008007105770665,0.0008190178340289696,1.0019422030471217,0.15602341660681499,-0.13317790895154985,0.0009655473284192127,0.05657862633176562,-0.1570007322392123,5.592083027619905e-05,0.7486286418459059,0.0,0.018709619656728238,1.6999969482421875,0.0007008630974925987,-0.0028935915664610855,0.0008616714565143063,-0.0018273132024693337,0.010742234399558629,0.0,-1.8472677428364301,70663.95645013999,19.81413447,32404194.71599999,0.0014849901199341375,0.6000003814697266,0.32999992370606,8.969886779785156,90.42319810087501,3.5909999999999975,3.552122003157173,9.284033703329701,3.326401498371546
2019-04-23,2.510073764380317,533897.4132,0.09477038204153095,0.0007115342835658399,0.011087873918675868,6.297184995671905e-13,0.1089216379394368,-0.14424960884543478,-0.09736198098861527,0.017893304313789743,0.04064416061710735,0.04646841240092911,0.003369674372397565,-0.28146094797349763,0.09523215071693746,-0.09264046428800488,0.0008465903775653635,0.051609144556926695,-0.08640079698267748,0.00012669512251336295,0.29165764739846956,0.0,0.03550668845690982,0.600006103515625,-0.0007605400890459685,-0.0008918509619908549,0.00895141430608447,0.005467263495655592,0.24747741950611493,0.02083333333339965,-0.23692797836,10286.800166,26.3542772,88802164.1967,-0.0027119815349579413,-0.020000457763671875,-0.140000343322761,60.564598083496094,-70.51226475964741,10.346000000000004,10.82813873574238,9.607320913934124,4.250347389481145
2019-04-24,-1.435810777842555,742857.328452,-0.017148831670275463,0.0006761746450053401,0.07324294316037093,-6.296074772651245e-13,0.6471328473137339,0.3401600096994736,0.35711024717707707,0.02587853849547015,-0.02012871329038009,0.38452096477249414,0.002966719177416994,0.32662139168022153,0.16283547471158255,0.2598940260609346,0.0007646168559988989,-0.08026598364133214,0.26160364802220704,0.00010898742904481667,-0.10835241927115831,0.0,-0.02811976659383504,-0.410003662109375,-0.002441610885801616,-0.005256353436758573,-0.0022216235072459404,-0.002228583420816346,-0.12160829203755531,0.0,-0.26035335975864604,137480.69042509,34.193716060000014,102440070.78130001,-0.018904000520706177,-0.06000041961669922,0.8600006103515607,-68.22607421875,38.5682737851494,-5.256,9.453392420826917,9.8372908592571,5.189113985992007
2019-04-25,-3.669463583002858,512617.28504571,-0.012144085965776484,0.0009349009804164467,-0.10156417826604838,0.0,-0.646185300974506,-0.13090557054644752,-0.1767683933251041,-0.01533399595990793,0.005862007769859177,-0.20874125789913303,0.0015546004427978075,-0.1425241146029012,-0.11184706260026112,-0.05123093710385788,0.0010008818522792631,0.07967463344448016,-0.045297611147268754,7.713327466070903e-05,-0.18178455633836788,0.0,0.01006873494826658,-0.6800003051757812,0.0005949631273829748,0.0029112070390331216,-0.0006163139943748942,-0.005087568984391514,-0.012076887592268487,0.0,0.463558074128646,-134652.03133608997,-36.374050530000005,-10712243.795000017,-0.012933999300002996,-0.12999916076660156,0.10999965667724965,11.3529052734375,-63.2729589017226,-2.1129999999999995,18.28328379195734,10.40255053807129,7.379177265545649
